,county,state,lat,long,TotalPop,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,percentage20_Donald_Trump,percentage20_Joe_Biden,cases,deaths,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1276,Hood,TX,32.42990927,-97.83242024,55418.0,32580.0,26487.0,5641.0,0.813,0.17300000000000001,1233.0,41.0,27199.0,28219.0,12.0,84.8,0.7,0.9,0.8,0.0,60275.0,32578.0,12.3,32.6,14.9,23.3,13.2,16.1,87.7,6.2,0.2,0.5,0.9,4.5,32.5,22905.0,80.1,10.5,9.1,0.3,3.0
1277,Hood River,OR,45.51872811,-121.65520359999998,22938.0,12947.0,3911.0,8671.0,0.302,0.67,290.0,1.0,11512.0,11426.0,31.1,64.2,0.1,0.6,1.9,0.0,57269.0,29595.0,12.1,35.6,15.1,16.5,20.3,12.4,68.3,11.2,0.1,5.9,3.3,11.2,17.4,11263.0,78.3,12.4,9.3,0.0,5.1
1278,Hooker,NE,41.91586243,-101.1354293,684.0,442.0,376.0,59.0,0.851,0.133,25.0,1.0,315.0,369.0,2.9,96.2,0.9,0.0,0.0,0.0,41607.0,27714.0,17.4,38.8,23.0,17.4,10.9,9.9,65.6,5.0,1.0,13.0,6.0,9.4,11.7,304.0,51.0,29.3,19.7,0.0,1.0
1280,Hopkins,KY,37.30939025,-87.54670406,45985.0,21509.0,15757.0,5439.0,0.733,0.253,1119.0,43.0,22353.0,23632.0,1.9,88.8,6.2,0.3,0.5,0.0,44048.0,23288.0,17.2,28.4,18.6,22.2,12.7,18.2,89.5,5.7,0.2,1.6,1.4,1.6,21.3,18920.0,78.2,16.3,5.3,0.2,5.9
1281,Hopkins,TX,33.14875072,-95.56351139,35929.0,15932.0,12713.0,3043.0,0.7979999999999999,0.191,693.0,36.0,17643.0,18286.0,16.3,74.0,6.7,0.2,0.7,0.1,47832.0,24236.0,17.9,28.4,17.6,22.5,11.8,19.7,82.8,10.4,0.3,2.0,1.0,3.5,23.3,15408.0,78.5,12.7,8.5,0.3,5.9
1282,Horry,SC,33.9212828,-78.99555293,310186.0,179744.0,118821.0,59180.0,0.6609999999999999,0.32899999999999996,12640.0,233.0,150251.0,159935.0,6.0,77.1,13.5,0.4,1.2,0.1,46475.0,25804.0,17.0,27.6,25.8,28.1,10.2,8.3,83.7,8.6,0.3,1.8,1.5,4.0,22.0,138429.0,81.7,11.6,6.5,0.2,7.1
1283,Hot Spring,AR,34.31709259,-92.95396325,33480.0,12503.0,9178.0,3053.0,0.7340000000000001,0.244,2297.0,37.0,17294.0,16186.0,3.4,82.8,10.9,0.3,0.3,0.0,40626.0,20868.0,15.8,30.4,17.9,22.2,13.8,15.7,84.3,11.8,0.6,1.4,0.5,1.4,26.1,13378.0,79.3,15.3,5.1,0.4,6.2
1284,Hot Springs,WY,43.71930657,-108.44231740000001,4741.0,2577.0,1999.0,482.0,0.7759999999999999,0.187,55.0,0.0,2404.0,2337.0,1.9,94.5,0.0,2.3,0.0,0.0,48403.0,30939.0,12.5,40.1,19.0,19.5,12.1,9.3,70.3,13.5,0.7,7.8,0.5,7.2,19.6,2290.0,68.2,21.3,10.0,0.5,4.1
1285,Houghton,MI,46.89988536,-88.68495385,36333.0,18540.0,10380.0,7755.0,0.56,0.418,986.0,9.0,19713.0,16620.0,1.5,92.4,0.7,0.3,2.9,0.0,41379.0,21462.0,21.4,39.4,22.1,20.5,9.2,8.8,72.7,9.8,0.7,10.2,1.8,4.8,15.7,15228.0,76.1,18.6,5.1,0.3,6.8
1286,Houston,AL,31.15197924,-85.29939599,104108.0,45750.0,32384.0,12738.0,0.708,0.278,4320.0,35.0,49905.0,54203.0,3.2,67.2,26.5,0.3,0.8,0.0,42803.0,24781.0,18.5,31.1,18.6,25.7,10.2,14.3,89.2,6.9,0.1,0.7,0.8,2.3,21.3,44108.0,81.9,12.1,5.8,0.2,7.6
1287,Houston,GA,32.45802497,-83.66879087,150341.0,74823.0,41534.0,32232.0,0.555,0.431,3740.0,95.0,73081.0,77260.0,6.6,57.5,29.7,0.3,3.0,0.0,55965.0,26305.0,16.7,35.2,18.0,23.9,11.4,11.5,86.2,10.0,0.0,0.6,1.3,1.9,21.4,65928.0,66.2,29.7,3.9,0.1,7.8
1288,Houston,MN,43.67129565,-91.49143057,18709.0,11438.0,6334.0,4851.0,0.5539999999999999,0.424,260.0,2.0,9371.0,9338.0,1.0,96.3,0.7,0.2,0.5,0.0,56837.0,30150.0,8.9,35.6,15.3,19.8,15.2,14.0,81.3,7.1,0.3,3.1,2.3,5.9,21.9,10094.0,79.8,10.6,9.2,0.3,3.1
1289,Houston,TN,36.28872054,-87.71878828,8188.0,3681.0,2715.0,869.0,0.738,0.23600000000000002,439.0,17.0,4106.0,4082.0,0.8,92.2,4.0,0.5,0.3,0.0,41820.0,20819.0,17.1,17.5,21.1,18.3,17.1,26.0,82.1,11.0,0.3,3.0,0.4,3.2,34.4,3049.0,69.9,20.2,9.8,0.1,6.6
1290,Houston,TX,31.31925973,-95.42226208,22849.0,9425.0,7050.0,2312.0,0.748,0.245,430.0,14.0,12274.0,10575.0,10.7,62.0,24.9,0.2,0.4,0.0,33552.0,17884.0,24.7,24.7,22.2,22.1,12.7,18.3,85.5,8.4,0.0,1.0,1.3,3.8,26.4,7642.0,67.1,21.8,11.0,0.0,4.5
1291,Howard,AR,34.09007427,-93.9934871,13472.0,4818.0,3358.0,1333.0,0.6970000000000001,0.27699999999999997,625.0,14.0,6582.0,6890.0,12.0,65.0,20.9,0.2,0.2,0.0,34851.0,23627.0,21.0,27.1,13.6,17.3,17.2,24.8,79.6,13.2,1.2,2.5,0.5,3.0,20.2,5560.0,77.7,15.9,6.4,0.0,5.7
1292,Howard,IA,43.35671042,-92.31702714,9321.0,4952.0,3127.0,1772.0,0.631,0.358,293.0,9.0,4677.0,4644.0,1.5,96.7,0.7,0.0,0.2,0.0,51422.0,27906.0,11.6,33.1,16.9,14.6,12.7,22.8,76.2,8.5,0.2,5.3,1.7,8.1,17.8,4695.0,77.1,12.0,10.7,0.2,2.9
1293,Howard,IN,40.48527731,-86.11351892,82457.0,40619.0,26400.0,13270.0,0.65,0.327,1827.0,68.0,39889.0,42568.0,3.2,85.8,7.0,0.4,1.3,0.0,47958.0,26294.0,16.5,28.7,18.7,20.9,8.0,23.7,83.9,10.2,0.3,1.0,1.3,3.2,19.9,36774.0,84.1,11.2,4.5,0.1,6.5
1294,Howard,MD,39.25305293,-76.93126208,312495.0,173750.0,46779.0,123629.0,0.26899999999999996,0.7120000000000001,5988.0,129.0,152843.0,159652.0,6.5,54.1,18.1,0.2,17.3,0.0,115576.0,51045.0,5.2,60.9,11.8,18.1,4.1,5.1,81.2,7.2,3.8,1.0,1.1,5.7,30.9,167493.0,73.0,22.7,4.2,0.1,4.2
1295,Howard,MO,39.1435761,-92.69756691,10144.0,5089.0,3552.0,1412.0,0.698,0.27699999999999997,273.0,2.0,5069.0,5075.0,1.4,90.8,5.1,0.5,0.2,0.1,50356.0,23430.0,16.4,35.1,19.2,19.5,12.3,13.9,77.8,10.4,0.5,2.3,1.8,7.2,23.3,4804.0,72.1,17.2,10.7,0.0,4.6
1296,Howard,NE,41.2200529,-98.5166499,6385.0,3501.0,2786.0,648.0,0.7959999999999999,0.185,172.0,5.0,3212.0,3173.0,2.5,95.6,0.0,0.0,0.0,0.1,53648.0,26734.0,10.2,34.7,13.8,22.7,12.2,16.5,75.8,9.7,0.0,2.6,1.4,10.4,24.2,3307.0,72.9,14.5,12.5,0.1,4.0
1297,Howard,TX,32.30621324,-101.4356444,36491.0,10043.0,7899.0,2017.0,0.787,0.201,1222.0,21.0,20588.0,15903.0,41.2,50.0,5.2,0.7,0.8,0.1,50855.0,22994.0,13.9,29.0,18.6,22.9,14.9,14.6,80.1,15.9,0.4,1.3,1.1,1.1,18.8,14393.0,72.7,20.7,6.3,0.3,6.7
1298,Howell,MO,36.77383887,-91.88683935,40139.0,18637.0,15174.0,3214.0,0.8140000000000001,0.172,1274.0,14.0,19656.0,20483.0,2.1,94.5,0.3,0.3,0.5,0.0,34984.0,20274.0,22.9,29.5,20.4,21.7,13.7,14.7,83.3,10.5,0.3,1.2,0.7,4.0,19.3,16463.0,75.8,13.7,10.2,0.3,5.0
1299,Hubbard,MN,47.10778564,-94.91693868,20743.0,12927.0,8202.0,4462.0,0.634,0.345,510.0,5.0,10411.0,10332.0,2.0,93.1,0.7,2.1,0.6,0.0,52941.0,28073.0,10.8,32.3,21.2,20.5,12.5,13.5,78.9,8.8,0.6,3.8,1.1,6.7,21.6,9611.0,72.8,18.1,8.8,0.3,3.7
1300,Hudson,NJ,40.73766234,-74.07515667,679756.0,213606.0,53435.0,157349.0,0.25,0.737,23633.0,1530.0,337345.0,342411.0,43.2,28.8,10.8,0.1,15.0,0.1,62681.0,35910.0,17.1,39.9,18.1,22.4,5.9,13.6,37.0,7.8,42.4,7.9,2.0,2.9,35.7,354105.0,85.2,10.3,4.4,0.1,7.1
1301,Hudspeth,TX,31.45628381,-105.388178,3702.0,1157.0,771.0,371.0,0.6659999999999999,0.321,114.0,3.0,1841.0,1861.0,78.4,18.5,1.5,0.0,1.2,0.0,26346.0,12543.0,35.6,17.8,38.4,14.1,17.5,12.2,78.9,5.6,0.0,3.8,1.9,9.8,29.0,1083.0,63.1,26.4,10.5,0.0,5.7
1302,Huerfano,CO,37.68473101,-104.9612585,6498.0,4389.0,2193.0,2071.0,0.5,0.47200000000000003,38.0,2.0,3230.0,3268.0,34.7,64.2,0.2,0.3,0.1,0.0,35801.0,25547.0,14.8,31.8,23.2,22.8,13.6,8.6,75.4,9.1,0.9,7.2,1.1,6.3,20.8,2408.0,60.4,20.1,17.2,2.4,7.9
1303,Hughes,OK,35.04912569,-96.24921145,13519.0,4857.0,3875.0,919.0,0.7979999999999999,0.18899999999999997,422.0,6.0,7252.0,6267.0,5.1,63.7,6.0,19.6,0.1,0.0,38425.0,18004.0,20.1,29.0,21.0,20.0,14.5,15.5,77.5,7.1,1.2,2.2,1.6,10.4,23.0,4310.0,65.0,26.9,7.4,0.7,8.6
1304,Hughes,SD,44.39091534,-99.99661148,17572.0,8723.0,5522.0,2953.0,0.633,0.33899999999999997,921.0,8.0,8599.0,8973.0,2.9,83.1,0.5,10.3,0.4,0.0,59741.0,32000.0,11.3,43.1,14.2,24.3,11.1,7.2,82.3,10.9,0.8,3.4,0.3,2.1,10.8,9402.0,62.2,33.1,4.6,0.1,2.1
1305,Humboldt,CA,40.69923009,-123.876044,135490.0,45961.0,13756.0,31010.0,0.299,0.675,571.0,10.0,67508.0,67982.0,11.1,74.9,1.0,4.6,2.9,0.3,43718.0,25208.0,20.8,33.9,23.1,23.6,10.3,9.1,72.0,9.1,1.9,6.7,2.8,7.4,18.2,59592.0,63.6,21.5,14.5,0.4,8.9
1306,Humboldt,IA,42.7764426,-94.20722537,9586.0,5321.0,3819.0,1442.0,0.718,0.271,395.0,3.0,4665.0,4921.0,4.0,94.0,0.2,0.3,0.3,0.0,48847.0,29587.0,13.0,31.0,17.5,19.8,12.4,19.3,83.5,9.4,0.1,1.6,1.4,4.0,19.1,4698.0,77.5,12.2,10.0,0.3,3.3
1307,Humboldt,NV,41.40692186,-118.11094270000001,17088.0,7507.0,5671.0,1638.0,0.755,0.218,178.0,4.0,8879.0,8209.0,26.5,65.8,0.6,4.5,0.3,0.0,69324.0,29215.0,9.1,22.5,14.8,22.3,23.2,17.1,64.3,12.0,14.5,3.0,1.2,5.0,29.9,8394.0,78.2,12.6,9.0,0.2,7.3
1308,Humphreys,MS,33.12825718,-90.52252707,8678.0,4164.0,1115.0,2994.0,0.268,0.7190000000000001,469.0,17.0,4108.0,4570.0,2.9,21.3,75.5,0.2,0.2,0.0,26188.0,15696.0,40.5,21.9,18.0,19.4,12.9,27.7,77.4,16.0,0.9,2.0,2.0,1.7,22.7,2730.0,77.5,15.0,6.9,0.6,21.1
1309,Humphreys,TN,36.03958805,-87.77992872,18281.0,8232.0,6116.0,2017.0,0.743,0.245,472.0,4.0,8985.0,9296.0,2.3,92.9,3.6,0.4,0.2,0.1,40998.0,23498.0,18.4,30.5,15.3,18.6,12.6,23.0,86.1,9.9,0.0,0.8,1.4,1.8,27.5,7202.0,75.3,16.4,8.2,0.2,6.4
1310,Hunt,TX,33.12351514,-96.08551032,90322.0,38517.0,29135.0,8879.0,0.7559999999999999,0.231,2075.0,46.0,44432.0,45890.0,15.3,72.9,7.8,0.8,1.2,0.0,49319.0,23942.0,18.8,31.7,17.3,24.3,12.7,14.1,81.1,12.0,0.0,2.1,1.2,3.6,30.8,38753.0,79.8,13.9,6.2,0.1,6.5
1311,Hunterdon,NJ,40.56335249,-74.91284156,125717.0,78998.0,39751.0,37419.0,0.503,0.474,1626.0,127.0,62901.0,62816.0,6.2,86.3,2.5,0.1,3.8,0.0,110969.0,54200.0,4.5,51.7,12.9,23.2,6.7,5.5,80.7,5.5,2.6,1.8,0.7,8.7,33.9,66382.0,79.5,13.7,6.6,0.1,4.4
1312,Huntingdon,PA,40.42162652,-77.97673273,45686.0,22793.0,17059.0,5448.0,0.748,0.239,1041.0,19.0,24129.0,21557.0,1.9,90.9,5.0,0.1,0.5,0.0,46765.0,22908.0,13.6,28.4,20.8,20.7,13.8,16.3,77.0,11.3,0.2,6.3,1.3,3.9,29.5,18540.0,78.9,14.7,6.2,0.1,6.7
1313,Huntington,IN,40.82907273,-85.48822092,36520.0,17809.0,13147.0,4254.0,0.738,0.239,552.0,5.0,17917.0,18603.0,2.2,95.2,0.8,0.3,0.8,0.0,50063.0,24222.0,11.6,27.4,16.6,21.5,9.1,25.4,85.5,6.9,0.3,3.5,0.5,3.4,20.2,18256.0,85.0,9.5,5.4,0.1,3.9
1314,Huron,MI,43.83353985,-83.04078453,31750.0,17523.0,11949.0,5349.0,0.682,0.305,292.0,7.0,15777.0,15973.0,2.3,95.5,0.4,0.3,0.6,0.0,45191.0,26352.0,13.6,28.9,16.3,20.9,13.4,20.5,82.7,8.4,0.4,3.5,1.5,3.5,21.0,14090.0,80.6,10.6,8.5,0.2,5.8
1315,Huron,OH,41.14651175,-82.59867951,58497.0,26628.0,18537.0,7643.0,0.696,0.287,773.0,16.0,28837.0,29660.0,6.2,90.6,1.3,0.0,0.2,0.0,49710.0,24193.0,14.2,23.8,16.5,19.5,12.4,27.8,83.6,9.3,0.6,2.2,1.5,2.7,22.5,27061.0,85.1,9.3,5.2,0.4,5.8
1316,Hutchinson,SD,43.33449012,-97.75536441,7277.0,3767.0,2944.0,762.0,0.782,0.20199999999999999,252.0,2.0,3616.0,3661.0,1.9,95.1,0.4,1.4,0.2,0.0,49583.0,29869.0,13.0,35.0,16.1,20.3,15.3,13.3,71.9,5.3,0.0,7.9,2.3,12.7,16.6,3592.0,70.7,11.7,17.2,0.4,5.3
1317,Hutchinson,TX,35.84006574,-101.3546643,21704.0,8741.0,7659.0,957.0,0.8759999999999999,0.109,338.0,7.0,10838.0,10866.0,22.5,71.3,2.0,1.3,0.6,0.3,50035.0,25154.0,16.4,22.0,17.0,25.0,18.9,17.1,85.3,11.6,0.0,1.0,0.6,1.5,18.3,9149.0,81.2,12.9,5.8,0.1,5.2
1318,Hyde,NC,35.42017674,-76.15180542,5507.0,2470.0,1408.0,1035.0,0.57,0.419,175.0,5.0,2918.0,2589.0,8.4,59.8,30.7,0.1,0.0,0.0,40532.0,19181.0,20.3,26.9,16.4,24.2,22.9,9.6,79.0,6.0,0.9,2.8,4.2,7.1,24.7,2038.0,64.0,21.7,14.3,0.0,11.0
1319,Hyde,SD,44.54747703,-99.48572582,1373.0,710.0,564.0,136.0,0.794,0.192,51.0,0.0,686.0,687.0,0.8,85.6,0.0,9.5,0.0,0.0,53696.0,30277.0,14.2,41.3,14.6,18.0,17.9,8.2,63.5,5.4,1.7,11.9,3.6,14.0,15.7,683.0,63.3,19.6,16.1,1.0,3.0
1320,Iberia,LA,29.86803617,-91.75871777,73346.0,32713.0,21251.0,11027.0,0.65,0.337,3088.0,97.0,35791.0,37555.0,4.0,59.2,31.4,0.1,2.8,0.0,44504.0,23410.0,20.4,26.4,19.0,24.9,15.2,14.4,84.2,9.5,0.4,2.2,2.1,1.6,24.2,30316.0,80.6,12.9,6.5,0.1,11.2
1321,Iberville,LA,30.25734305,-91.3499598,33122.0,16719.0,7893.0,8514.0,0.47200000000000003,0.509,1497.0,61.0,16772.0,16350.0,2.5,47.7,48.7,0.3,0.1,0.0,47128.0,22252.0,19.3,26.9,22.1,25.1,11.9,13.9,85.2,8.0,0.7,2.3,2.1,1.8,24.9,12825.0,76.1,19.6,4.2,0.0,7.5
1322,Ida,IA,42.38696136,-95.51355387,6965.0,3845.0,2876.0,917.0,0.748,0.23800000000000002,247.0,2.0,3478.0,3487.0,2.1,96.0,0.0,0.7,0.4,0.0,51978.0,30192.0,10.3,34.3,14.9,19.7,10.8,20.4,79.5,9.3,0.0,4.3,1.2,5.6,18.1,3533.0,78.3,12.3,8.9,0.5,3.2
1323,Idaho,ID,45.84721541,-115.4634436,16275.0,9602.0,7826.0,1561.0,0.815,0.163,380.0,1.0,8509.0,7766.0,3.2,91.3,0.1,2.9,0.3,0.1,40299.0,20741.0,13.5,27.1,17.2,22.4,17.3,16.0,69.0,12.1,0.6,8.2,1.5,8.6,17.4,6321.0,65.1,23.1,11.4,0.4,5.4
1324,Imperial,CA,33.0393082,-115.36690420000001,179957.0,38727.0,13401.0,24551.0,0.34600000000000003,0.634,13038.0,338.0,91963.0,87994.0,83.4,11.3,2.3,0.6,1.3,0.1,44779.0,17303.0,23.8,24.4,24.3,24.7,13.4,13.1,81.4,8.8,0.8,1.9,2.6,4.4,20.8,59757.0,67.9,26.2,5.7,0.2,16.0
1325,Independence,AR,35.74242707,-91.57001641,37097.0,14486.0,11232.0,2798.0,0.775,0.193,1528.0,58.0,18054.0,19043.0,6.1,89.2,1.9,0.3,0.7,0.0,39945.0,23056.0,18.5,29.6,17.1,19.8,13.9,19.6,81.4,12.5,0.2,1.3,1.4,3.2,18.9,15305.0,78.0,15.6,6.4,0.1,6.0
1326,Indian River,FL,27.69308961,-80.60556721,147981.0,97737.0,58870.0,37843.0,0.602,0.387,3927.0,125.0,71064.0,76917.0,12.1,75.9,8.9,0.2,1.2,0.0,49009.0,33122.0,12.7,32.6,21.0,27.2,11.2,8.1,79.6,9.7,0.4,0.9,1.9,7.6,22.4,56016.0,81.1,11.5,7.1,0.3,8.2
1327,Indiana,PA,40.65241041,-79.08963285,86551.0,41196.0,28087.0,12634.0,0.682,0.307,1222.0,17.0,43449.0,43102.0,1.3,93.9,2.2,0.2,1.1,0.0,46306.0,25014.0,16.6,30.0,19.5,22.7,12.5,15.3,79.6,9.4,0.8,5.2,1.9,3.0,23.0,38523.0,78.8,14.4,6.7,0.2,7.8
1328,Ingham,MI,42.59716886,-84.37472069,286185.0,144797.0,47640.0,94221.0,0.32899999999999996,0.6509999999999999,4928.0,69.0,139183.0,147002.0,7.6,70.6,10.6,0.3,6.0,0.0,49109.0,27399.0,20.9,40.8,19.2,22.8,5.3,11.8,76.3,9.2,3.6,4.8,2.3,3.7,20.2,137687.0,75.1,20.0,4.7,0.2,8.1
1329,Inyo,CA,36.51112084,-117.41119779999998,18195.0,9147.0,4436.0,4495.0,0.485,0.491,241.0,15.0,9172.0,9023.0,21.4,63.5,0.9,10.8,1.5,0.2,51500.0,30323.0,10.2,31.5,23.0,22.4,14.5,8.7,69.4,12.5,1.3,7.2,5.2,4.5,16.9,8275.0,61.5,30.1,8.4,0.0,5.2
1330,Ionia,MI,42.94502238,-85.07413319,64147.0,32201.0,20655.0,10899.0,0.6409999999999999,0.33799999999999997,834.0,8.0,34130.0,30017.0,4.7,88.3,4.7,0.2,0.4,0.0,51980.0,22715.0,13.1,27.0,17.3,23.1,11.7,20.9,82.0,10.7,0.4,2.5,0.9,3.5,27.3,27980.0,79.9,14.1,5.8,0.2,6.2
1331,Iosco,MI,44.35486835,-83.63484895,25317.0,15386.0,9760.0,5371.0,0.634,0.349,314.0,16.0,12570.0,12747.0,2.0,94.3,0.7,0.8,0.6,0.0,41414.0,24099.0,16.9,23.4,18.9,22.9,14.7,20.0,79.7,11.9,0.1,3.3,1.4,3.6,22.0,8924.0,78.6,12.3,8.7,0.4,9.6
1332,Iowa,IA,41.68630265,-92.0643373,16231.0,9716.0,6009.0,3547.0,0.618,0.365,488.0,10.0,8009.0,8222.0,2.5,95.6,0.8,0.0,0.2,0.0,58077.0,29881.0,9.8,30.3,18.0,22.0,11.5,18.2,79.6,10.2,0.2,3.9,0.6,5.5,22.5,8623.0,76.2,14.4,9.1,0.2,2.1
1333,Iowa,WI,43.00050278,-90.13469017,23576.0,13992.0,5909.0,7828.0,0.42200000000000004,0.5589999999999999,569.0,2.0,11870.0,11706.0,1.7,95.6,0.7,0.3,0.6,0.1,60017.0,31717.0,9.0,33.4,14.8,22.8,12.5,16.4,80.0,8.7,0.3,3.6,1.7,5.7,26.2,12412.0,79.6,11.7,8.3,0.3,3.5
1334,Iredell,NC,35.80950511,-80.8743128,169798.0,101276.0,66439.0,33426.0,0.6559999999999999,0.33,3967.0,34.0,83570.0,86228.0,7.4,76.4,12.3,0.2,2.3,0.0,55957.0,30393.0,12.7,34.5,15.6,22.7,9.5,17.7,83.5,8.8,0.4,0.8,1.4,5.2,25.6,80746.0,84.6,10.0,5.3,0.1,7.2
1335,Irion,TX,31.30375559,-100.982439,1592.0,889.0,759.0,120.0,0.8540000000000001,0.135,14.0,0.0,853.0,739.0,22.9,72.4,3.2,0.0,0.0,0.0,63021.0,32307.0,13.5,37.2,9.6,21.0,13.2,18.9,80.7,3.0,1.0,1.4,0.0,13.9,22.3,718.0,69.4,16.0,13.8,0.8,6.9
1336,Iron,MI,46.20974132,-88.53136251,11291.0,6795.0,4216.0,2493.0,0.62,0.36700000000000005,475.0,26.0,5576.0,5715.0,1.8,95.0,0.7,1.2,0.5,0.0,36773.0,23658.0,14.2,23.3,23.5,23.5,15.7,14.0,80.2,11.1,0.3,1.8,0.6,6.0,21.9,4376.0,74.1,17.8,7.7,0.4,5.7
1337,Iron,MO,37.55487945,-90.7735296,10286.0,4592.0,3596.0,945.0,0.7829999999999999,0.20600000000000002,115.0,0.0,5114.0,5172.0,1.7,94.5,1.5,0.6,0.0,0.0,36457.0,19414.0,21.2,18.9,26.1,21.8,13.2,20.2,82.3,10.4,0.2,2.4,1.5,3.0,28.2,3829.0,73.1,19.0,7.8,0.1,8.6
1338,Iron,UT,37.859036200000006,-113.28973810000001,48504.0,23731.0,18113.0,4673.0,0.763,0.19699999999999998,0.0,0.0,24108.0,24396.0,8.5,86.3,0.5,2.5,0.6,0.0,45422.0,19791.0,20.9,31.5,19.1,26.2,10.5,12.7,76.5,13.3,0.2,4.6,1.9,3.5,17.4,20960.0,75.4,20.2,4.4,0.0,6.2
1339,Iron,WI,46.26302338,-90.24295041,5748.0,4010.0,2438.0,1533.0,0.608,0.382,216.0,4.0,2923.0,2825.0,1.2,95.9,0.6,0.8,0.2,0.0,39855.0,26689.0,15.2,26.6,20.1,22.6,13.4,17.2,75.7,13.7,0.3,2.3,1.3,6.6,20.9,2536.0,74.0,17.9,7.9,0.1,7.8
1340,Iroquois,IL,40.74717633,-87.82466784,28457.0,14011.0,10858.0,2895.0,0.775,0.207,572.0,19.0,13878.0,14579.0,6.6,90.3,1.1,0.0,0.4,0.0,48857.0,26480.0,15.5,28.9,17.9,21.8,13.5,17.9,81.9,9.2,0.2,1.9,1.9,5.0,23.2,13219.0,78.0,13.1,8.6,0.4,6.5
1341,Irwin,GA,31.60213036,-83.27501387,9278.0,4168.0,3134.0,1008.0,0.752,0.242,361.0,8.0,4767.0,4511.0,1.3,67.6,28.0,0.0,0.5,0.0,34677.0,19429.0,24.5,32.4,16.6,18.1,10.4,22.6,86.5,8.6,0.0,0.3,2.7,2.0,20.4,3301.0,75.6,18.1,6.2,0.1,7.4
1342,Isabella,MI,43.64060976,-84.84664923,70572.0,29409.0,14815.0,14072.0,0.504,0.478,1142.0,15.0,34338.0,36234.0,3.8,85.8,2.5,2.5,1.6,0.0,42771.0,22009.0,27.3,31.0,25.7,23.5,8.0,11.8,77.8,7.7,1.1,6.6,1.9,4.9,17.9,33890.0,77.9,16.8,4.8,0.5,8.4
1343,Isanti,MN,45.56181234,-93.29487636,38584.0,24162.0,16491.0,7138.0,0.6829999999999999,0.295,636.0,7.0,19491.0,19093.0,1.8,94.2,0.5,0.3,1.0,0.0,67565.0,30145.0,7.1,29.2,15.0,24.7,13.7,17.4,81.5,10.8,1.1,1.1,1.2,4.4,34.8,19857.0,84.0,10.9,5.0,0.1,5.1
1344,Island,WA,48.14713305,-122.5216407,80323.0,53089.0,22535.0,29003.0,0.424,0.546,404.0,12.0,40020.0,40303.0,7.1,80.1,3.1,1.1,4.5,0.3,61516.0,33837.0,9.5,34.6,19.2,22.0,12.1,12.1,73.1,10.6,2.6,4.4,2.3,7.1,27.8,32230.0,68.4,22.8,8.5,0.3,6.7
1345,Isle of Wight,VA,36.90579348,-76.70842863,36090.0,23434.0,13707.0,9399.0,0.585,0.401,883.0,26.0,17651.0,18439.0,2.8,70.8,22.3,0.3,0.8,0.1,67767.0,33172.0,10.3,36.9,14.9,22.8,13.5,11.9,88.7,6.9,0.2,0.5,0.5,3.2,29.2,17338.0,76.8,19.4,3.7,0.0,7.0
1346,Issaquena,MS,32.72531359,-90.97392828,1296.0,676.0,308.0,355.0,0.456,0.525,107.0,4.0,761.0,535.0,1.2,34.0,64.9,0.0,0.0,0.0,25609.0,16348.0,40.3,11.4,28.5,12.6,8.1,39.3,93.4,0.9,0.3,2.7,2.1,0.6,24.7,333.0,74.8,21.6,3.6,0.0,12.6
1347,Itasca,MN,47.51009045,-93.63092229,45237.0,26512.0,15239.0,10787.0,0.575,0.40700000000000003,847.0,17.0,22941.0,22296.0,1.3,92.1,0.4,3.6,0.4,0.0,52050.0,27497.0,12.6,31.7,19.9,21.7,12.9,13.8,81.8,9.4,0.8,2.4,1.3,4.4,22.7,20287.0,77.8,16.1,5.9,0.2,5.7
1348,Itawamba,MS,34.27993475,-88.3606733,23439.0,10743.0,9374.0,1230.0,0.873,0.114,1207.0,29.0,11651.0,11788.0,1.5,90.5,7.4,0.0,0.2,0.0,38358.0,20859.0,18.4,23.0,15.5,21.4,12.0,28.0,84.5,10.9,0.2,0.5,0.8,3.1,24.4,9392.0,81.8,12.4,5.8,0.0,6.1
1349,Izard,AR,36.09604046,-91.90847954,13521.0,5792.0,4615.0,1019.0,0.797,0.17600000000000002,673.0,2.0,6971.0,6550.0,2.1,93.5,1.9,1.1,0.2,0.0,39135.0,19737.0,17.7,30.3,19.6,22.1,10.2,17.8,77.9,14.5,0.0,1.9,1.4,4.3,20.5,4615.0,75.6,16.1,8.1,0.1,9.6
1350,Jack,TX,33.23377248,-98.17283469,8839.0,3779.0,3415.0,331.0,0.904,0.08800000000000001,155.0,3.0,4973.0,3866.0,16.3,77.9,4.5,0.4,0.1,0.0,52829.0,25553.0,18.2,24.9,13.0,24.0,19.6,18.4,85.6,8.0,0.0,1.0,0.6,4.8,26.5,3160.0,76.1,13.8,9.5,0.6,3.6
