,county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
38839,Dallas,Missouri,5.924872615,0.0,31.0
38848,Howard,Missouri,9.999000099999998,0.0,21.9
38868,Oregon,Missouri,9.497578118,0.0,13.8
38876,Polk,Missouri,3.110516657,0.0,49.0
38888,Scotland,Missouri,20.399836800000003,0.0,11.1
39147,Richmond,North Carolina,2.230698878,0.0,98.4
39169,Bowman,North Dakota,33.06878307,0.0,2.7
39243,Meigs,Ohio,4.365477802,0.0,55.3
39279,Beaver,Oklahoma,18.82884579,0.0,3.1
39294,Dewey,Oklahoma,20.44571662,0.0,4.8
39313,Marshall,Oklahoma,5.906325675,0.0,42.7
39389,Elk,Pennsylvania,6.686726847,0.0,38.6
39398,Jefferson,Pennsylvania,2.302820956,0.0,69.3
39620,Callahan,Texas,7.1720576629999995,0.0,15.1
39634,Crosby,Texas,17.43071292,0.0,6.7
39635,Dallam,Texas,13.72306848,0.0,4.5
39663,Hamilton,Texas,11.81893393,0.0,10.2
39664,Hansford,Texas,18.52194851,0.0,6.1
39688,Knox,Texas,27.29257642,0.0,4.4
39709,Mitchell,Texas,11.70275015,0.0,10.3
39790,Grand Isle,Vermont,13.82170007,0.0,85.2
39809,Buchanan,Virginia,4.760997905,0.0,47.9
39818,Craig,Virginia,38.97875658,0.0,15.7
39821,Dinwiddie,Virginia,3.5033632289999996,0.0,55.6
39845,Lunenburg,Virginia,16.39881929,0.0,29.9
39863,Rappahannock,Virginia,13.56852103,0.0,27.7
39954,Brooke,West Virginia,4.558092894,0.0,269.8
39956,Fayette,West Virginia,2.358156865,0.0,69.6
39966,McDowell,West Virginia,11.3481616,0.0,41.5
39974,Nicholas,West Virginia,8.164598302,0.0,40.6
39985,Tyler,West Virginia,11.64008846,0.0,35.9
39990,Wyoming,West Virginia,4.9034029619999995,0.0,47.6
40020,Lafayette,Wisconsin,6.00060006,0.0,26.6
40199,Madison,Arkansas,6.0328185329999995,0.0,18.8
40380,Lafayette,Florida,11.87366421,0.0,16.3
40629,Hancock,Illinois,5.647165123,0.0,24.1
40673,Stark,Illinois,18.71958068,0.0,20.8
40850,Worth,Iowa,13.54829969,0.0,19.0
40912,Ballard,Kentucky,12.67748479,0.0,33.4
40951,Jackson,Kentucky,22.50731488,0.0,39.1
41001,Whitley,Kentucky,2.757555703,0.0,81.4
41184,Schoolcraft,Michigan,12.35483074,0.0,7.2
41232,Pine,Minnesota,3.380776903,0.0,21.1
41416,Washington,Missouri,4.043671654,0.0,33.2
41441,Richland,Montana,18.51337591,0.0,4.7
41715,Stutsman,North Dakota,4.829984543999999,0.0,9.5
41752,Henry,Ohio,3.7028808410000003,0.0,67.8
41756,Jackson,Ohio,6.170363742999999,0.0,79.0
42059,Decatur,Tennessee,8.574123296,0.0,35.2
42136,Bee,Texas,3.0707815139999997,0.0,36.2
42167,Delta,Texas,18.75820672,0.0,20.4
42170,Dickens,Texas,45.22840344,0.0,2.7
42180,Floyd,Texas,17.507002800000002,0.0,6.5
42183,Frio,Texas,4.924652812,0.0,15.2
42215,Jones,Texas,4.979335757,0.0,21.8
42322,Essex,Vermont,48.67759208,0.0,9.5
42488,Boone,West Virginia,4.660483758,0.0,49.1
42489,Braxton,West Virginia,7.164863509,0.0,28.4
42494,Hampshire,West Virginia,8.629989213,0.0,37.4
42658,Perry,Alabama,22.41398633,0.0,14.7
42840,Gilpin,Colorado,16.01794009,0.0,36.3
42864,Prowers,Colorado,8.215576732999999,0.0,7.7
43206,Pulaski,Illinois,74.97656982,0.0,30.9
43213,Schuyler,Illinois,14.77541371,0.0,17.3
43498,Knox,Kentucky,3.2107882489999997,0.0,82.5
43830,Jefferson Davis,Mississippi,35.94536305,0.0,30.6
43949,St. Clair,Missouri,21.28338832,0.0,14.6
43960,Vernon,Missouri,4.863103633,0.0,25.6
43990,Stillwater,Montana,10.37129226,0.0,5.1
43996,Burt,Nebraska,15.4822728,0.0,14.0
44022,Polk,Nebraska,19.1828122,0.0,12.3
44037,White Pine,Nevada,10.43841336,0.0,1.1
44074,Colfax,New Mexico,8.374507998,0.0,3.7
44198,Jones,North Carolina,31.85051492,0.0,21.6
44264,Richland,North Dakota,6.181615873999999,0.0,11.4
44330,Noble,Ohio,6.932889628,0.0,36.8
44573,Corson,South Dakota,24.47381302,0.0,1.6
44581,Jerauld,South Dakota,49.67709886,0.0,3.9
44691,Bandera,Texas,4.326756663,0.0,25.9
44767,Jack,Texas,11.1919418,0.0,9.9
44792,McCulloch,Texas,12.5250501,0.0,7.8
44794,Madison,Texas,7.0008401010000005,0.0,29.3
44823,Sabine,Texas,9.48586606,0.0,22.0
44827,Scurry,Texas,5.986948452000001,0.0,18.7
44920,Floyd,Virginia,6.349609499,0.0,40.2
44946,Middlesex,Virginia,18.9000189,0.0,84.1
45088,Wayne,West Virginia,15.22765342,0.0,84.0
45142,Sawyer,Wisconsin,6.039376736,0.0,13.2
45304,Marion,Arkansas,5.990176111,0.0,27.9
45492,Liberty,Florida,11.97031362,0.0,10.0
45735,Fulton,Illinois,5.824111823,0.0,42.8
45737,Greene,Illinois,15.42138947,0.0,25.6
45856,Perry,Indiana,15.65026866,0.0,50.7
45944,Osceola,Iowa,16.78415576,0.0,16.2
45956,Union,Iowa,8.169267217,0.0,29.6
46112,Trimble,Kentucky,11.804981699999999,0.0,58.1
46282,Menominee,Michigan,4.389815628,0.0,23.0
46348,Nobles,Minnesota,4.623422257,0.0,29.9
46544,Big Horn,Montana,7.508071177000001,0.0,2.6
46577,Clay,Nebraska,16.12123166,0.0,11.4
46584,Franklin,Nebraska,67.13662303,0.0,5.6
46608,Webster,Nebraska,28.67794666,0.0,6.6
46662,Luna,New Mexico,8.435615167,0.0,8.5
46846,Sargent,North Dakota,25.65418163,0.0,4.5
46977,Murray,Oklahoma,7.1058054429999995,0.0,32.4
46981,Okfuskee,Oklahoma,8.338197282000001,0.0,19.7
47173,Miner,South Dakota,45.12635379,0.0,4.2
47302,Concho,Texas,36.68378577,0.0,4.2
47303,Cooke,Texas,2.423831107,0.0,43.9
47352,Howard,Texas,2.727471089,0.0,38.9
47407,Rains,Texas,7.991050024,0.0,47.6
47420,Stephens,Texas,10.67691651,0.0,10.7
47444,Winkler,Texas,12.48439451,0.0,8.5
47558,Scott,Virginia,13.910785500000001,0.0,43.3
47578,Colonial Heights city,Virginia,23.02820956,0.0,2315.3
47581,Fairfax city,Virginia,4.163370665,0.0,3616.8
47630,Pacific,Washington,4.450180232,0.0,22.4
47730,Polk,Wisconsin,2.283991504,0.0,48.4
47762,Niobrara,Wyoming,84.88964346,0.0,0.9
47844,Prince of Wales-Hyder Census Area,Alaska,16.12123166,0.0,1.4
48220,Montgomery,Georgia,21.80549498,0.0,38.1
48356,McDonough,Illinois,3.369045213,0.0,55.3
48374,Perry,Illinois,4.781028877,0.0,50.6
48391,Warren,Illinois,5.936832106000001,0.0,32.6
48583,Ellis,Kansas,3.502258957,0.0,31.6
48590,Hamilton,Kansas,39.38558488,0.0,2.7
48611,Phillips,Kansas,19.10584639,0.0,6.4
48657,Fleming,Kentucky,6.858240176,0.0,41.2
48660,Gallatin,Kentucky,11.27522832,0.0,84.8
48678,Knott,Kentucky,6.754018641,0.0,46.5
48713,Rowan,Kentucky,4.088307441,0.0,83.4
48782,Tensas,Louisiana,23.07337333,0.0,8.7
48847,Alpena,Michigan,3.520506953,0.0,51.8
48882,Lake,Michigan,8.436682696,0.0,20.3
48922,Becker,Minnesota,2.905034425,0.0,24.7
49070,Andrew,Missouri,5.645889792,0.0,40.0
49105,Iron,Missouri,9.87654321,0.0,19.3
49167,Golden Valley,Montana,121.8026797,0.0,0.8
49188,Box Butte,Nebraska,9.273856997000001,0.0,10.5
49217,Pierce,Nebraska,13.98992725,0.0,12.7
49226,Wayne,Nebraska,10.65530101,0.0,21.7
49284,Quay,New Mexico,12.11680601,0.0,3.1
49466,Rolette,North Dakota,7.054176072000001,0.0,15.4
49510,Hocking,Ohio,7.0761392579999995,0.0,69.7
49627,Coos,Oregon,1.5507001409999999,0.0,39.5
49800,Sanborn,South Dakota,42.66211604,0.0,4.1
49939,Dimmit,Texas,9.877518767,0.0,7.5
50294,Monroe,West Virginia,7.532956685,0.0,28.6
50305,Summers,West Virginia,7.953551261,0.0,38.6
50359,Price,Wisconsin,7.49007565,0.0,11.3
50428,Geneva,Alabama,3.8064786269999997,0.0,46.6
50802,Evans,Georgia,9.386146047999999,0.0,60.2
51031,Benton,Indiana,22.86236854,0.0,21.8
51090,Pike,Indiana,8.071676487000001,0.0,38.4
51228,Kearny,Kansas,26.055237100000003,0.0,4.6
51257,Stanton,Kansas,49.85044865,0.0,3.3
51336,Morgan,Kentucky,7.513712525,0.0,36.5
51342,Owsley,Kentucky,45.30011325,0.0,24.1
51357,Trigg,Kentucky,27.30189066,0.0,32.5
51605,Red Lake,Minnesota,24.66091245,0.0,9.5
51609,Rock,Minnesota,21.47074611,0.0,20.1
51618,Todd,Minnesota,8.108984755,0.0,26.3
51838,Dakota,Nebraska,9.987016878,0.0,79.5
52443,Sully,South Dakota,71.8907261,0.0,1.4
52447,Walworth,South Dakota,18.39926403,0.0,7.7
52920,Grant,West Virginia,8.644536653,0.0,25.0
52937,Mingo,West Virginia,4.269125683,0.0,63.4
53024,Big Horn,Wyoming,8.481764207000001,0.0,3.7
53168,Jackson,Arkansas,5.981218972000001,0.0,28.4
53623,Johnson,Illinois,8.053475074,0.0,36.6
53780,Cass,Iowa,7.790588969,0.0,24.7
54185,Montmorency,Michigan,10.72041166,0.0,17.9
54520,Churchill,Nevada,4.014613192,0.0,5.0
54690,Jackson,North Carolina,4.551868542,0.0,82.1
54855,Alfalfa,Oklahoma,17.53770607,0.0,6.5
55082,Hyde,South Dakota,76.86395081,0.0,1.7
55148,Lake,Tennessee,57.01254276,0.0,47.2
55185,Van Buren,Tennessee,17.02997275,0.0,20.3
55319,Motley,Texas,83.33333333,0.0,1.2
55507,Falls Church city,Virginia,13.68269823,0.0,6169.1
55639,Green Lake,Wisconsin,5.287368477,0.0,54.5
56257,Clay,Illinois,7.584951456000001,0.0,29.5
56522,Dickinson,Kansas,5.415357955,0.0,23.3
56593,Casey,Kentucky,6.188501764,0.0,35.9
56606,Garrard,Kentucky,5.660590966,0.0,73.5
56633,Livingston,Kentucky,10.87665869,0.0,30.4
57175,Saline,Nebraska,7.030371204,0.0,24.7
57392,Tyrrell,North Carolina,49.80079681,0.0,11.3
57546,Johnston,Oklahoma,18.04239964,0.0,17.0
57596,Jefferson,Oregon,4.055478952,0.0,12.2
57865,Armstrong,Texas,52.99417064,0.0,2.1
57909,Duval,Texas,8.962982881,0.0,6.6
58036,Wilbarger,Texas,7.8314668339999995,0.0,13.9
58259,Lincoln,West Virginia,4.899799108,0.0,49.7
58348,Washburn,Wisconsin,6.361323155,0.0,20.0
58450,Nome Census Area,Alaska,9.996001599,0.0,0.4
59001,Union,Illinois,18.01477211,0.0,43.1
59241,Smith,Kansas,27.90957298,0.0,4.3
59472,Alcona,Michigan,9.610764056,0.0,16.2
59590,Norman,Minnesota,15.68627451,0.0,7.9
59727,Daviess,Missouri,12.08021261,0.0,15.0
59736,Holt,Missouri,22.71178742,0.0,10.6
59752,Miller,Missouri,3.90335298,0.0,41.8
59814,Pondera,Montana,16.91761123,0.0,3.8
59851,Morrill,Nebraska,21.542438600000004,0.0,3.5
60150,Harrison,Ohio,6.64893617,0.0,39.4
60516,Moore,Tennessee,15.41307028,0.0,49.2
60559,Bosque,Texas,5.35188654,0.0,18.5
60607,Freestone,Texas,5.071765482,0.0,22.6
60747,Sevier,Utah,9.250693802,0.0,10.9
61137,Kodiak Island Borough,Alaska,7.693491306,0.0,2.1
61612,Alexander,Illinois,17.35809755,0.0,35.0
62167,Baraga,Michigan,12.18175174,0.0,9.9
62277,Mille Lacs,Minnesota,3.805609468,0.0,45.6
62535,Howard,Nebraska,31.0318076,0.0,11.0
62545,Nance,Nebraska,28.41716397,0.0,8.5
63139,Moody,South Dakota,15.20681265,0.0,12.5
63347,La Salle,Texas,13.29787234,0.0,4.6
63360,Marion,Texas,30.44448955,0.0,27.7
63388,Red River,Texas,8.317391666,0.0,12.4
63389,Roberts,Texas,234.1920375,0.0,1.0
63399,Sherman,Texas,132.3626737,0.0,3.3
63493,Essex,Virginia,18.25983749,0.0,43.4
64341,Henderson,Illinois,15.0466446,0.0,19.3
64398,Wayne,Illinois,6.167129201,0.0,23.5
64583,Chase,Kansas,37.76435045,0.0,3.6
64635,Sherman,Kansas,16.90045631,0.0,5.7
64642,Wilson,Kansas,11.73020528,0.0,16.5
64946,Aitkin,Minnesota,6.294850812000001,0.0,8.9
65226,Butler,Nebraska,12.475049900000002,0.0,14.4
65260,Red Willow,Nebraska,9.324878777,0.0,15.4
65631,Haskell,Oklahoma,7.919537499,0.0,22.1
65645,McIntosh,Oklahoma,5.103082262,0.0,32.7
65672,Woods,Oklahoma,11.37268282,0.0,6.9
65930,Rhea,Tennessee,3.015045075,0.0,100.9
66145,Zavala,Texas,8.445945946,0.0,9.0
67054,Hamilton,Illinois,12.32134056,0.0,19.5
67591,Benzie,Michigan,11.25745807,0.0,54.8
67691,Kittson,Minnesota,23.26663564,0.0,4.1
67861,Lewis,Missouri,10.22913257,0.0,20.2
67869,Marion,Missouri,3.5050823689999997,0.0,65.9
67958,Furnas,Nebraska,21.38579983,0.0,6.9
67997,Mineral,Nevada,22.19755827,0.0,1.3
68042,Guadalupe,New Mexico,23.25581395,0.0,1.5
68353,Harper,Oklahoma,27.11496746,0.0,3.5
68601,Crockett,Tennessee,21.08222066,0.0,54.9
68703,Carson,Texas,16.87478907,0.0,6.7
68868,Yoakum,Texas,11.47710318,0.0,9.9
68887,Sanpete,Utah,9.696499564,0.0,17.5
70077,Sheridan,Kansas,39.66679889,0.0,2.9
70111,Clay,Kentucky,5.024873122,0.0,46.3
70121,Fulton,Kentucky,16.753225,0.0,33.2
70270,Piscataquis,Maine,5.957700328,0.0,4.4
70430,Marshall,Minnesota,10.71122536,0.0,5.3
70434,Morrison,Minnesota,2.995267477,0.0,29.5
70553,Audrain,Missouri,3.938868757,0.0,36.9
70963,Nelson,North Dakota,34.73428274,0.0,3.2
71443,Childress,Texas,13.68738024,0.0,10.1
71502,Houston,Texas,4.353883664,0.0,19.3
71558,Parmer,Texas,10.41124414,0.0,11.7
72498,Cass,Illinois,16.46497077,0.0,36.3
72580,White,Illinois,7.3871611139999995,0.0,29.6
72785,Haskell,Kansas,25.201612899999997,0.0,7.4
73145,Chippewa,Minnesota,8.474576271,0.0,21.4
73431,Dixon,Nebraska,17.743080199999998,0.0,12.6
74237,Hartley,Texas,17.93400287,0.0,4.1
75266,Hardin,Illinois,26.17115938,0.0,24.3
75438,Cherokee,Iowa,8.900756564,0.0,20.9
75461,Humboldt,Iowa,10.46243984,0.0,22.6
75623,Hickman,Kentucky,22.83105023,0.0,20.2
75932,Pennington,Minnesota,7.082654579,0.0,22.6
76222,Lander,Nevada,18.07664497,0.0,1.1
76568,Cimarron,Oklahoma,46.79457183,0.0,1.3
77205,Patrick,Virginia,5.679236711000001,0.0,38.3
77255,Norton city,Virginia,50.23863351,0.0,529.1
78276,Edwards,Kansas,35.73981415,0.0,4.9
78810,Carroll,Missouri,11.52206475,0.0,13.4
78851,Mississippi,Missouri,7.587253414,0.0,34.9
78939,Fillmore,Nebraska,18.30831197,0.0,10.2
79226,Wells,North Dakota,26.08242045,0.0,3.3
79682,Brooks,Texas,14.09840688,0.0,7.7
79852,Wheeler,Texas,19.77848101,0.0,5.9
79943,Highland,Virginia,45.66210046,0.0,5.6
80320,Fulton,Arkansas,8.014747135,0.0,19.8
81030,Clark,Kansas,50.15045135,0.0,2.3
81046,Gray,Kansas,16.700066800000002,0.0,6.9
81056,Kiowa,Kansas,40.4040404,0.0,3.5
81077,Rice,Kansas,10.48547761,0.0,13.9
81114,Carlisle,Kentucky,21.00840336,0.0,26.9
81711,Greeley,Nebraska,42.44482173,0.0,4.5
81737,Sherman,Nebraska,33.32222592,0.0,5.6
81796,Harding,New Mexico,160.0,0.0,0.3
82468,Cochran,Texas,35.05082369,0.0,4.0
82535,Jim Hogg,Texas,19.23076923,0.0,4.7
83818,Grant,Kansas,13.98601399,0.0,13.6
83836,Meade,Kansas,24.79543764,0.0,4.7
84461,Wheatland,Montana,47.03668862,0.0,1.5
85111,Stanley,South Dakota,32.27888961,0.0,2.1
85354,Nolan,Texas,6.796248471,0.0,16.7
85356,Ochiltree,Texas,10.16673444,0.0,11.1
85722,Vernon,Wisconsin,3.244435793,0.0,37.6
86290,Lemhi,Idaho,12.4579544,0.0,1.7
87294,Thurston,Nebraska,13.842746400000001,0.0,17.6
87369,Union,New Mexico,24.63661,0.0,1.2
87482,Madison,North Carolina,4.59664445,0.0,46.2
87543,Pembina,North Dakota,14.70372004,0.0,6.6
87886,McPherson,South Dakota,42.03446826,0.0,2.2
88410,Gilmer,West Virginia,12.78281989,0.0,25.7
88617,Sitka City and Borough,Alaska,11.77440245,0.0,3.1
90057,Jefferson,Nebraska,14.19244962,0.0,13.2
90334,Ransom,North Dakota,19.16443082,0.0,6.3
90666,Hand,South Dakota,31.33813851,0.0,2.4
91199,Calhoun,West Virginia,14.06667604,0.0,27.3
92132,Pocahontas,Iowa,15.10802236,0.0,12.7
92829,Cedar,Nebraska,23.80385622,0.0,12.0
92876,Valley,Nebraska,24.05002405,0.0,7.5
93024,Camden,North Carolina,9.202171713,0.0,41.5
93286,Pushmataha,Oklahoma,9.012256669,0.0,8.3
93459,Douglas,South Dakota,34.23485108,0.0,7.0
93624,Cottle,Texas,71.53075823,0.0,1.7
94026,Pocahontas,West Virginia,12.12562144,0.0,9.3
94271,Montgomery,Arkansas,11.12842199,0.0,12.2
94318,Mariposa,California,5.812939603999999,0.0,12.6
95002,Nemaha,Kansas,9.774215619,0.0,14.2
95109,Metcalfe,Kentucky,9.929500546,0.0,34.9
95118,Owen,Kentucky,9.173470324,0.0,30.9
95411,Wadena,Minnesota,7.3088729720000005,0.0,25.8
95852,Graham,North Carolina,11.84693757,0.0,30.3
96028,Vinton,Ohio,22.92701567,0.0,32.6
96115,Harney,Oregon,13.52630867,0.0,0.7
96260,Buffalo,South Dakota,50.96839959,0.0,4.1
96512,Lipscomb,Texas,30.93102382,0.0,3.5
96555,Runnels,Texas,9.742790335,0.0,10.0
96671,Grayson,Virginia,6.430868167000001,0.0,35.1
97704,Davis,Iowa,11.11111111,0.0,17.4
97775,Cheyenne,Kansas,37.63643207,0.0,2.7
98462,Frontier,Nebraska,38.06623525,0.0,2.8
98568,Sierra,New Mexico,9.266981744,0.0,2.9
98678,Hyde,North Carolina,20.25521572,0.0,9.5
98717,Swain,North Carolina,21.021652300000003,0.0,26.5
99085,Day,South Dakota,18.43657817,0.0,5.6
100615,Harper,Kansas,18.39587932,0.0,7.5
101289,Hitchcock,Nebraska,36.20564808,0.0,4.1
102102,Garza,Texas,16.05394124,0.0,7.2
102104,Glasscock,Texas,70.97232079,0.0,1.4
103139,Brown,Illinois,15.20218912,0.0,22.7
103335,Calhoun,Iowa,10.34340091,0.0,17.0
103354,Floyd,Iowa,6.393044367999999,0.0,32.6
103395,Sac,Iowa,10.28700751,0.0,18.0
103407,Wayne,Iowa,15.52553951,0.0,12.2
103466,Norton,Kansas,18.65323634,0.0,6.5
103832,Kanabec,Minnesota,6.121074861,0.0,31.1
104405,Renville,North Dakota,42.97378599,0.0,2.8
104880,Brewster,Texas,10.86602195,0.0,1.5
105359,Lincoln,Wisconsin,3.6241075639999996,0.0,32.7
106660,Grant,Minnesota,16.74480911,0.0,11.0
106958,Keith,Nebraska,12.44709983,0.0,7.9
107716,Briscoe,Texas,64.68305304,0.0,1.8
107734,Coleman,Texas,12.2324159,0.0,7.0
108740,Taliaferro,Georgia,65.06180872,0.0,8.8
109056,Monroe,Iowa,12.97521733,0.0,18.4
109683,Lawrence,Missouri,2.607222005,0.0,63.2
109727,Sullivan,Missouri,16.42305797,0.0,10.4
109795,Holt,Nebraska,9.933445912,0.0,4.3
110058,Yancey,North Carolina,5.534340583,0.0,57.0
110997,Ritchie,West Virginia,10.46682018,0.0,23.1
111934,Brown,Kansas,10.455876199999999,0.0,17.5
111951,Ellsworth,Kansas,16.38806949,0.0,9.1
112614,Boone,Nebraska,19.26040062,0.0,8.0
113035,Blaine,Oklahoma,10.60557853,0.0,12.9
113554,Refugio,Texas,14.39263097,0.0,9.6
115226,Pope,Minnesota,8.889679082999999,0.0,16.4
115772,Mercer,North Dakota,36.64345914,0.0,8.1
116247,Bailey,Texas,14.28571429,0.0,8.7
116277,Coke,Texas,29.52465309,0.0,3.6
116280,Collingsworth,Texas,34.24657534,0.0,3.3
117073,San Juan,Colorado,137.3626374,0.0,1.8
118375,Thomas,Nebraska,138.5041551,0.0,0.9
118808,Baker,Oregon,6.201935004,0.0,5.3
118976,Grant,South Dakota,28.36074872,0.0,10.8
119005,Ziebach,South Dakota,36.28447025,0.0,1.4
119526,Clay,West Virginia,11.75364363,0.0,27.5
119591,Forest,Wisconsin,11.10617503,0.0,9.2
119741,Valdez-Cordova Census Area,Alaska,10.86720278,0.0,0.3
119893,Cheyenne,Colorado,109.229929,0.0,1.0
119895,Conejos,Colorado,12.18769043,0.0,6.4
120084,Glascock,Georgia,33.65870077,0.0,21.4
120625,Harlan,Kentucky,3.844675125,0.0,62.9
120926,Lake,Minnesota,9.397613006,0.0,5.2
121480,Benson,North Dakota,29.27400468,0.0,4.8
121513,Traill,North Dakota,12.44400199,0.0,9.4
122147,Shackelford,Texas,30.62787136,0.0,3.7
122198,Piute,Utah,67.6132522,0.0,2.1
123163,Pope,Illinois,23.94062724,0.0,12.1
123312,Fremont,Iowa,14.36781609,0.0,14.6
123348,Palo Alto,Iowa,11.25365744,0.0,16.7
124129,Lincoln,Nevada,19.29384526,0.0,0.5
124960,Kimble,Texas,23.05741296,0.0,3.7
125012,Reeves,Texas,6.2593890839999995,0.0,5.2
126250,Anderson,Kansas,12.72588445,0.0,14.0
126852,Laclede,Missouri,2.7993169669999998,0.0,46.5
126953,Dawes,Nebraska,11.64279893,0.0,6.6
128079,Covington city,Virginia,18.05706031,0.0,1090.2
128509,Trinity,California,8.14000814,0.0,4.3
128520,Bent,Colorado,17.93078716,0.0,4.3
130580,Pickett,Tennessee,19.80982567,0.0,31.2
134851,Ida,Iowa,14.57725948,0.0,16.4
137525,Edwards,Illinois,31.27443315,0.0,30.2
137723,Emmet,Iowa,10.86012163,0.0,26.0
138528,Richardson,Nebraska,12.71455817,0.0,15.2
141858,Washita,Oklahoma,9.160864786,0.0,11.6
142054,Tripp,South Dakota,18.37897445,0.0,3.5
142638,Burnett,Wisconsin,6.487608667000001,6.487608667000001,18.8
142677,Pepin,Wisconsin,13.72306848,0.0,32.2
144156,Dent,Missouri,6.42137032,0.0,20.8
145051,Archer,Texas,11.69180405,0.0,10.0
145117,Fisher,Texas,26.10966057,0.0,4.4
145142,Haskell,Texas,17.67408978,0.0,6.5
145755,Little River,Arkansas,8.157272208,0.0,24.7
146256,Putnam,Illinois,34.84927688,0.0,37.5
146622,Magoffin,Kentucky,8.223007976,0.0,43.2
147112,Schuyler,Missouri,21.45922747,0.0,14.4
147203,Nuckolls,Nebraska,24.10800386,0.0,7.8
149274,Adams,Iowa,27.76235425,0.0,9.5
149330,Lucas,Iowa,11.62790698,0.0,20.7
150392,Steele,North Dakota,52.91005291,0.0,2.8
152329,Ness,Kansas,36.36363636,0.0,2.9
152364,Bell,Kentucky,3.841425937,0.0,79.9
153044,Storey,Nevada,24.25418385,0.0,15.3
153090,Hidalgo,New Mexico,23.82086708,0.0,1.4
155163,Ringgold,Iowa,20.43318349,0.0,9.6
155381,Wolfe,Kentucky,13.97233478,0.0,33.1
156083,Avery,North Carolina,5.695733895,0.0,72.0
156180,Bottineau,North Dakota,15.91849729,0.0,3.9
156321,Coal,Oklahoma,18.19836215,0.0,11.5
156612,Hancock,Tennessee,15.10574018,0.0,30.7
156822,Mills,Texas,20.52123948,0.0,6.6
156858,San Saba,Texas,16.51527663,0.0,5.4
157324,Northwest Arctic Borough,Alaska,13.12163758,0.0,0.2
158215,Elliott,Kentucky,13.30317946,0.0,33.5
159681,Hall,Texas,33.73819163,0.0,3.8
161743,Harlan,Nebraska,29.58579882,0.0,6.2
163029,Langlade,Wisconsin,5.211318985,0.0,22.9
163056,Taylor,Wisconsin,4.915695817,0.0,21.2
163083,Platte,Wyoming,11.91469081,0.0,4.2
163305,Sierra,California,33.27787022,0.0,3.4
163958,Comanche,Kansas,58.82352941,0.0,2.4
163979,Hodgeman,Kansas,55.74136009,0.0,2.2
163987,Lane,Kansas,65.1465798,0.0,2.4
164026,Trego,Kansas,35.67606136,0.0,3.4
164958,Griggs,North Dakota,44.82294935,0.0,3.4
166208,Lassen,California,6.541719818,0.0,7.7
167302,Hubbard,Minnesota,4.653110604,0.0,22.1
167476,Grundy,Missouri,20.30456853,0.0,23.6
168465,Hardeman,Texas,25.42588355,0.0,6.0
168583,Ward,Texas,8.334722454,0.0,12.8
170516,Chase,Nebraska,25.484199800000003,0.0,4.4
171188,Jackson,South Dakota,29.90430622,0.0,1.6
172423,Benewah,Idaho,10.75500108,0.0,12.0
174418,Presidio,Texas,14.91646778,0.0,2.0
175023,Modoc,California,11.31093768,0.0,2.5
177293,Hudspeth,Texas,20.46663938,0.0,0.8
178551,Decatur,Iowa,12.7064803,0.0,15.9
179253,Monroe,Missouri,23.13743637,0.0,13.6
179283,Shannon,Missouri,12.24589762,0.0,8.4
179850,Lake,Oregon,25.41619011,0.0,1.0
180305,Reagan,Texas,25.98077423,0.0,2.9
180712,Weston,Wyoming,14.43626389,0.0,3.0
180789,North Slope Borough,Alaska,10.17087063,0.0,0.1
181721,Lee,Kentucky,13.50803728,0.0,37.8
182045,Stevens,Minnesota,10.19887812,0.0,17.3
182301,Garfield,Nebraska,50.78720163,0.0,3.6
182354,Pershing,Nevada,14.86988848,0.0,1.1
184208,Franklin,Idaho,7.206687806000001,0.0,19.3
184251,Edgar,Illinois,5.827166248999999,0.0,29.8
185188,Texas,Missouri,3.937317899,0.0,22.1
185288,Thayer,Nebraska,19.9880072,0.0,9.1
185690,Hughes,Oklahoma,7.530687552000001,0.0,17.4
185902,Edmunds,South Dakota,26.1164795,0.0,3.6
185913,Kingsbury,South Dakota,20.24701357,0.0,6.2
186686,Bristol Bay Borough,Alaska,119.61722490000001,0.0,2.0
189113,Kinney,Texas,27.27024816,0.0,2.6
189644,Dillingham Census Area,Alaska,20.34174125,0.0,0.3
191035,Douglas,Missouri,7.584376185,0.0,16.8
191064,Mercer,Missouri,27.64722145,0.0,8.3
191822,Gregory,South Dakota,23.894862600000003,0.0,4.2
194107,Boyd,Nebraska,52.11047421,0.0,3.9
194131,Garden,Nebraska,108.8731628,0.0,1.2
196479,Estill,Kentucky,7.089181908,0.0,58.0
196718,Iron,Michigan,9.036688957,0.0,10.1
197063,Rosebud,Montana,11.18943717,0.0,1.8
197383,Dickey,North Dakota,20.52545156,0.0,4.7
197747,Dewey,South Dakota,16.97216565,0.0,2.3
197992,Irion,Texas,65.10416667,0.0,1.5
199391,Pawnee,Kansas,31.18178983,0.0,9.2
200708,Brule,South Dakota,37.75722107,0.0,6.4
200727,Hanson,South Dakota,28.96032436,0.0,7.7
201506,Aleutians West Census Area,Alaska,53.24813632,0.0,1.3
203688,Custer,South Dakota,11.14578689,0.0,5.3
204489,Lake and Peninsula Borough,Alaska,62.81407035,0.0,0.1
206812,Baylor,Texas,85.49444286,0.0,4.3
206852,Crockett,Texas,28.86836028,0.0,1.3
206982,Real,Texas,28.96871379,0.0,4.7
